architecture,family,design,N,g,c_A,c_B,specificity,mode,R,valid_R,undefined_R,mean_A,mean_B,delta,bias,true_change,delta_sd,delta_mcse,mean_RC,ratio_of_means_RC,RC_q025,RC_q975,delta_q025,delta_q975,improve_5,improve_5_mcse,improve_5_lo,improve_5_hi,deteriorate_5,deteriorate_5_mcse,deteriorate_5_lo,deteriorate_5_hi,improve_10,improve_10_mcse,improve_10_lo,improve_10_hi,deteriorate_10,deteriorate_10_mcse,deteriorate_10_lo,deteriorate_10_hi,direction_reversal,direction_reversal_mcse,direction_reversal_lo,direction_reversal_hi,masked,masked_mcse,masked_lo,masked_hi,population_OE_A,population_OE_B,expected_RC
B1,sample_size,paired,10000,0,0.7,1.0,0.995,independent,10000,10000,0,1.20902103539,0.991305954216,-0.217715081176,-0.217715081176,0,0.00901450311,9.01450311e-05,-0.18005787465,-0.180075511346,-0.18764671085,-0.172629200205,-0.235831722678,-0.20035889221,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,1.20948842127,0.991682690441,-0.180080873037
B2,sample_size,paired,10000,0,0.7,0.5,0.995,independent,10000,10000,0,1.00814130831,1.13047909445,0.122337786137,0.122337786137,0,0.00537759973169,5.37759973169e-05,0.121351095897,0.121349839679,0.114275792635,0.128487735555,0.111861992811,0.132979503772,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.00854084914,1.13090053486,0.121323480179
B2,sample_size,paired,10000,0,0.7,0.7,0.995,independent,10000,10000,0,1.00814130831,1.00814130831,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.00854084914,1.00854084914,0.0
B2,sample_size,paired,10000,0,0.7,0.9,0.995,independent,10000,10000,0,1.00814130831,0.905052169892,-0.103089138417,-0.103089138417,0,0.00458874852183,4.58874852183e-05,-0.102246838257,-0.10225663562,-0.107642279498,-0.0968951866521,-0.112343309281,-0.0941830353541,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.7955,0.0040333577823,0.787481995938,0.803291061025,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,1.00854084914,0.905385345576,-0.102281929041
B2,sample_size,paired,10000,0,0.7,1.0,0.995,independent,10000,10000,0,1.00814130831,0.859406681653,-0.148734626656,-0.148734626656,0,0.00607586292308,6.07586292308e-05,-0.147521054773,-0.147533510858,-0.153624220092,-0.141503927204,-0.160918502329,-0.137055807539,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,1.00854084914,0.859743647669,-0.14753710928
B1,baseline_capture,paired,2000,0,0.5,0.5,0.995,independent,10000,10000,0,1.3991785689,1.3991785689,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.39867680489,1.39867680489,0.0
B1,baseline_capture,paired,2000,0,0.5,0.7,0.995,independent,10000,10000,0,1.3991785689,1.20983466315,-0.189343905753,-0.189343905753,0,0.0191104265771,0.000191104265771,-0.135258758023,-0.13532504711,-0.151533458743,-0.11915538471,-0.228722025056,-0.153473206635,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,1.39867680489,1.20948842127,-0.13526240155
B1,baseline_capture,paired,2000,0,0.5,0.9,0.995,independent,10000,10000,0,1.3991785689,1.05724137181,-0.341937197094,-0.341937197094,0,0.0302862720125,0.000302862720125,-0.244267896478,-0.244384244222,-0.262144103751,-0.225895840122,-0.402707614184,-0.285290472759,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,1.39867680489,1.05708637666,-0.244223988728
B1,baseline_capture,paired,2000,0,0.5,1.0,0.995,independent,10000,10000,0,1.3991785689,0.991742198949,-0.407436369956,-0.407436369956,0,0.0350540149031,0.000350540149031,-0.291063508552,-0.29119683435,-0.309260674586,-0.272532472639,-0.478399818918,-0.341029899701,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,1.39867680489,0.991682690441,-0.290985103227
B2,baseline_capture,paired,2000,0,0.5,0.5,0.995,independent,10000,10000,0,1.13118484641,1.13118484641,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.13090053486,1.13090053486,0.0
B2,baseline_capture,paired,2000,0,0.5,0.7,0.995,independent,10000,10000,0,1.13118484641,1.00872330207,-0.122461544338,-0.122461544338,0,0.0121621813987,0.000121621813987,-0.108213590555,-0.108259533998,-0.121030397656,-0.0955774433267,-0.147300657902,-0.0995595205856,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.8997,0.00300399583888,0.893657922149,0.905435109554,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,1.13090053486,1.00854084914,-0.108196682156
B2,baseline_capture,paired,2000,0,0.5,0.9,0.995,independent,10000,10000,0,1.13118484641,0.905456166306,-0.225728680105,-0.225728680105,0,0.0198031027525,0.000198031027525,-0.199465766619,-0.19955065772,-0.21396623138,-0.184531290786,-0.265211560265,-0.188443753749,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,1.13090053486,0.905385345576,-0.19941204583
B2,baseline_capture,paired,2000,0,0.5,1.0,0.995,independent,10000,10000,0,1.13118484641,0.859759761316,-0.271425085095,-0.271425085095,0,0.0231731634854,0.000231731634854,-0.239848158936,-0.239947596501,-0.254898293368,-0.224653064102,-0.317822081759,-0.227462087219,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,0.0,0.0,0.0,0.000383998370677,1.13090053486,0.859743647669,-0.239770765717
B1,baseline_capture,paired,2000,0,0.9,0.5,0.995,independent,10000,10000,0,1.05802346345,1.39992431801,0.341900854559,0.341900854559,0,0.030168383813,0.00030168383813,0.323167513505,0.323150540957,0.29159408259,0.355997744225,0.284625937054,0.401842455025,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.05708637666,1.39867680489,0.323143345496
B1,baseline_capture,paired,2000,0,0.9,0.7,0.995,independent,10000,10000,0,1.05802346345,1.21061095976,0.152587496308,0.152587496308,0,0.0152717707677,0.000152717707677,0.144235061016,0.144219387924,0.124933722603,0.164266848563,0.124195333781,0.183334728821,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.0,0.0,0.999616001629,1.0,1.0,0.0,0.999616001629,1.0,0.0,0.0,0.0,0.000383998370677,1.05708637666,1.20948842127,0.14417179899
