architecture,family,design,N,g,c_A,c_B,specificity,mode,R,valid_R,undefined_R,mean_A,mean_B,delta,bias,true_change,delta_sd,delta_mcse,mean_RC,ratio_of_means_RC,RC_q025,RC_q975,delta_q025,delta_q975,improve_5,improve_5_mcse,improve_5_lo,improve_5_hi,deteriorate_5,deteriorate_5_mcse,deteriorate_5_lo,deteriorate_5_hi,improve_10,improve_10_mcse,improve_10_lo,improve_10_hi,deteriorate_10,deteriorate_10_mcse,deteriorate_10_lo,deteriorate_10_hi,direction_reversal,direction_reversal_mcse,direction_reversal_lo,direction_reversal_hi,masked,masked_mcse,masked_lo,masked_hi,population_OE_A,population_OE_B,expected_RC
B1,main,paired,2000,0.1,0.7,1,0.995,independent,10000,10000,0,1.209129452,0.892371034126,-0.316758417877,-0.216758417877,-0.1,0.0351827019388,0.000351827019388,-0.261899212598,-0.261972295317,-0.303872020748,-0.222576063148,-0.3897080758,-0.25018749956,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.892514421397,-0.262072785733
B1,main,paired,2000,0.2,0.7,0.5,0.995,independent,10000,10000,0,1.209129452,1.11912098155,-0.090008470452,0.109991529548,-0.2,0.0456446030549,0.000456446030549,-0.0744458295825,-0.0744407228712,-0.148582926178,-0.00166789062483,-0.181457843874,-0.00208276817256,0.7448,0.00435973577181,0.736162195734,0.753249798664,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,0.2444,0.00429730892536,0.23607662457,0.252919675397,0,0,0,0.000383998370677,0.0223,0.00147657407535,0.0195841509563,0.0253827210871,0.0293,0.0016864610876,0.0261710405912,0.032790455475,1.20948842127,1.11894144391,-0.0748638645601
B1,main,paired,2000,0.2,0.7,0.525,0.995,independent,10000,10000,0,1.209129452,1.0982084653,-0.1109209867,0.0890790133005,-0.2,0.0449169051789,0.000449169051789,-0.0917420968772,-0.0917362376012,-0.164653482253,-0.0212336525516,-0.201441143715,-0.0255456800464,0.8751,0.00330605489973,0.868475856891,0.881436067531,0,0,0,0.000383998370677,0.4031,0.00490520529642,0.393524957767,0.412749461117,0,0,0,0.000383998370677,0.0057,0.000752828665767,0.00440241582972,0.00737720495953,0.0096,0.000975081535052,0.00786829801467,0.0117083275873,1.20948842127,1.09808513357,-0.0921077752703
B1,main,paired,2000,0.2,0.7,0.55,0.995,independent,10000,10000,0,1.209129452,1.07801895433,-0.131110497677,0.0688895023226,-0.2,0.0443302064155,0.000443302064155,-0.108442071399,-0.108433797109,-0.179832302111,-0.0396962979065,-0.220495904358,-0.0463641754549,0.9515,0.00214820273717,0.947113464426,0.955539785045,0,0,0,0.000383998370677,0.5876,0.00492266431925,0.577919910952,0.597212812534,0,0,0,0.000383998370677,0.0008,0.000282729552753,0.000405433719897,0.00157795025339,0.0029,0.000537735064879,0.00201999663356,0.00416177454657,1.20948842127,1.0778267016,-0.108857362632
B1,main,paired,2000,0.2,0.7,0.575,0.995,independent,10000,10000,0,1.209129452,1.05830216538,-0.150827286619,0.0491727133807,-0.2,0.0437775263652,0.000437775263652,-0.124750296281,-0.124740395968,-0.194409573242,-0.0570674244631,-0.239281866991,-0.0670549329288,0.9847,0.00122743268655,0.982101423495,0.986926328485,0,0,0,0.000383998370677,0.762,0.00425859131639,0.753553703097,0.770245081757,0,0,0,0.000383998370677,0.0002,0.000141407213395,5.48489273209e-05,0.000728995844007,0.0002,0.000141407213395,5.48489273209e-05,0.000728995844007,1.20948842127,1.0581425717,-0.125132119422
B1,main,paired,2000,0.2,0.7,0.6,0.995,independent,10000,10000,0,1.209129452,1.03915754059,-0.169971911408,0.0300280885921,-0.2,0.0432791044866,0.000432791044866,-0.140584052859,-0.140573791438,-0.208816117085,-0.0744002456832,-0.257889494829,-0.0867829374562,0.996,0.000631189353522,0.994558087354,0.997060986262,0,0,0,0.000383998370677,0.8832,0.00321181817667,0.876757292727,0.889348410922,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,1.20948842127,1.03901035945,-0.140950552998
B1,main,paired,2000,0.2,0.7,0.625,0.995,independent,10000,10000,0,1.209129452,1.02056404677,-0.188565405237,0.0114345947632,-0.2,0.0428649529242,0.000428649529242,-0.15596300429,-0.155951378841,-0.223061677961,-0.0913440462452,-0.276291451054,-0.105653867563,0.9995,0.000223550889061,0.998829974054,0.999786411574,0,0,0,0.000383998370677,0.9532,0.00211210227025,0.948883465339,0.957168478537,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,1.02040879863,-0.156330246171
B1,main,paired,2000,0.2,0.7,0.65,0.995,independent,10000,10000,0,1.209129452,1.00247936106,-0.206650090947,-0.00665009094698,-0.2,0.0425222101864,0.000425222101864,-0.17092173589,-0.170908160913,-0.236926756621,-0.107260752789,-0.293260854172,-0.125546145059,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0,0,0,0.000383998370677,0.986,0.00117490425142,0.983503497633,0.988123255951,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,1.00231767303,-0.171287913629
B1,main,paired,2000,0.2,0.7,0.675,0.995,independent,10000,10000,0,1.209129452,0.984860286121,-0.224269165882,-0.024269165882,-0.2,0.0422035202228,0.000422035202228,-0.185492365908,-0.185479863641,-0.250256451252,-0.123617858127,-0.31000369581,-0.143869606904,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9973,0.000518913287554,0.996074405846,0.998143669374,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.984717753077,-0.185839454303
B1,main,paired,2000,0.2,0.7,0.7,0.995,independent,10000,10000,0,1.209129452,0.967743358545,-0.241386093458,-0.0413860934581,-0.2,0.0420266806015,0.000420266806015,-0.199647913765,-0.199636269763,-0.263513513514,-0.138549480943,-0.326700192362,-0.16121315493,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9996,0.000199959995999,0.998971871665,0.999844437163,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.967590737018,-0.2
B1,main,paired,2000,0.2,0.7,0.725,0.995,independent,10000,10000,0,1.209129452,0.951092257619,-0.258037194384,-0.0580371943836,-0.2,0.0421224458344,0.000421224458344,-0.213412326941,-0.213407418003,-0.275950278046,-0.153472009381,-0.3440285132,-0.178156739499,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.950919196256,-0.213783960614
B1,main,paired,2000,0.2,0.7,0.75,0.995,independent,10000,10000,0,1.209129452,0.934849491775,-0.274279960227,-0.0742799602272,-0.2,0.0422538333387,0.000422538333387,-0.226839853278,-0.226840856265,-0.288492877524,-0.168308841025,-0.360288691205,-0.194535375764,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.93468652446,-0.227205066191
B1,main,paired,2000,0.2,0.7,0.775,0.995,independent,10000,10000,0,1.209129452,0.919051037938,-0.290078414065,-0.0900784140645,-0.2,0.0424610984151,0.000424610984151,-0.239899093985,-0.239906830145,-0.300638153114,-0.181465613877,-0.376466933882,-0.209550444867,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.918876890186,-0.240276406103
B1,main,paired,2000,0.2,0.7,0.8,0.995,independent,10000,10000,0,1.209129452,0.903575182792,-0.305554269211,-0.105554269211,-0.2,0.0427441790618,0.000427441790618,-0.252689410089,-0.252706001582,-0.312432739046,-0.194984453373,-0.392325487078,-0.224800724544,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.903475192726,-0.253010465552
B1,main,paired,2000,0.2,0.7,0.825,0.995,independent,10000,10000,0,1.209129452,0.888558670135,-0.320570781868,-0.120570781868,-0.2,0.0430015617239,0.000430015617239,-0.265102409239,-0.265125277808,-0.324273729482,-0.208324047166,-0.408133215768,-0.239439663144,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.888467020922,-0.265419159625
B1,main,paired,2000,0.2,0.7,0.85,0.995,independent,10000,10000,0,1.209129452,0.873928511846,-0.335200940157,-0.135200940157,-0.2,0.0433318834939,0.000433318834939,-0.277192783884,-0.277225023013,-0.335326054322,-0.220831498369,-0.423211258168,-0.253196373505,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.873838614724,-0.277513865073
B1,main,paired,2000,0.2,0.7,0.875,0.995,independent,10000,10000,0,1.209129452,0.85967855214,-0.349450899863,-0.149450899863,-0.2,0.0436035035861,0.000436035035861,-0.28897433889,-0.289010328285,-0.346671255242,-0.233698494048,-0.437838472058,-0.267167684863,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.859576829273,-0.289305450011
B1,main,paired,2000,0.2,0.7,0.9,0.995,independent,10000,10000,0,1.209129452,0.845716896117,-0.363412555886,-0.163412555886,-0.2,0.0439438149966,0.000439438149966,-0.300515108754,-0.300557194504,-0.357671691635,-0.24577472804,-0.452380999427,-0.280491931629,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.845669101329,-0.300804301674
B1,main,paired,2000,0.2,0.7,0.925,0.995,independent,10000,10000,0,1.209129452,0.8321185553,-0.377010896702,-0.177010896702,-0.2,0.0442983254943,0.000442983254943,-0.311754138991,-0.31180358404,-0.367630244977,-0.25773833951,-0.465710012973,-0.293506782612,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.83210341786,-0.312020352386
B1,main,paired,2000,0.2,0.7,0.95,0.995,independent,10000,10000,0,1.209129452,0.818870516759,-0.390258935244,-0.190258935244,-0.2,0.0446547877948,0.000446547877948,-0.32270401794,-0.322760259125,-0.377841684075,-0.269635143141,-0.479900552683,-0.30581849971,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.818868286632,-0.322963103879
B1,main,paired,2000,0.2,0.7,0.975,0.995,independent,10000,10000,0,1.209129452,0.805988779032,-0.403140672971,-0.203140672971,-0.2,0.0449571940556,0.000449571940556,-0.333354643912,-0.333413988306,-0.387771469514,-0.281255500927,-0.493923706998,-0.318526770447,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.805952708655,-0.333641650073
B1,main,paired,2000,0.2,0.7,1,0.995,independent,10000,10000,0,1.209129452,0.79339970368,-0.415729748323,-0.215729748323,-0.2,0.0453670061461,0.000453670061461,-0.343762096962,-0.343825673615,-0.397448961815,-0.292168683392,-0.506906754974,-0.330485677163,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.20948842127,0.793346152353,-0.34406469843
B2,main,paired,2000,0,0.7,0.5,0.995,independent,10000,10000,0,1.00814839506,1.13047664473,0.122328249671,0.122328249671,-0,0.0123236206314,0.000123236206314,0.121336645,0.121339527267,0.105522754063,0.13785807093,0.0993933042514,0.147927969286,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.996,0.000631189353522,0.994558087354,0.997060986262,1,0,0.999616001629,1,0,0,0,0.000383998370677,1.00854084914,1.13090053486,0.121323480179
B2,main,paired,2000,0,0.7,0.525,0.995,independent,10000,10000,0,1.00814839506,1.11393025325,0.105781858182,0.105781858182,-0,0.0109960219808,0.000109960219808,0.104924492971,0.104926872572,0.0904249473735,0.119960915732,0.085214053344,0.128800706501,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.7373,0.00440100795273,0.728584235024,0.745833519349,1,0,0.999616001629,1,0,0,0,0.000383998370677,1.00854084914,1.1143902598,0.10495302272
B2,main,paired,2000,0,0.7,0.55,0.995,independent,10000,10000,0,1.00814839506,1.09784333794,0.0896949428806,0.0896949428806,-0,0.00968930298209,9.68930298209e-05,0.0889663316064,0.0889699803321,0.075872353411,0.102787902084,0.0717194792986,0.109518279475,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0591,0.00235811768154,0.0546452661166,0.0638933436467,1,0,0.999616001629,1,0,0,0,0.000383998370677,1.00854084914,1.09824872965,0.0889481874525
B2,main,paired,2000,0,0.7,0.575,0.995,independent,10000,10000,0,1.00814839506,1.08204059704,0.0738922019814,0.0738922019814,-0,0.00836891425333,8.36891425333e-05,0.073290924756,0.0732949656452,0.0613739023548,0.08571577572,0.0584178088314,0.0910702205331,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1.00854084914,1.08246465589,0.0732977814527
B2,main,paired,2000,0,0.7,0.6,0.995,independent,10000,10000,0,1.00814839506,1.06660096633,0.0584525712648,0.0584525712648,-0,0.00707596407419,7.07596407419e-05,0.057976760288,0.05798012629,0.047361606693,0.0690780471481,0.0453660333641,0.0729235957025,0,0,0,0.000383998370677,0.928,0.00258487910742,0.922767685942,0.932903611452,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1.00854084914,1.06702719241,0.0579910504495
B2,main,paired,2000,0,0.7,0.625,0.995,independent,10000,10000,0,1.00814839506,1.05151510554,0.0433667104737,0.0433667104737,-0,0.00576252714306,5.76252714306e-05,0.0430127466641,0.0430161975024,0.0340898605044,0.0524217517573,0.0329249257425,0.0553423323783,0,0,0,0.000383998370677,0.0739,0.00261608084737,0.0689345715097,0.0791926719018,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1.00854084914,1.05192591428,0.0430176578156
B2,main,paired,2000,0,0.7,0.65,0.995,independent,10000,10000,0,1.00814839506,1.03674948124,0.02860108618,0.02860108618,-0,0.00440432441463,4.40432441463e-05,0.0283659571838,0.0283699168893,0.021318405768,0.0360731848355,0.0205861131216,0.0377160419923,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1.00854084914,1.03715079783,0.0283676647472
B2,main,paired,2000,0,0.7,0.675,0.995,independent,10000,10000,0,1.00814839506,1.02228172177,0.0141333267107,0.0141333267107,-0,0.00287846607067,2.87846607067e-05,0.014017115338,0.0140190935976,0.0091164258056,0.0193799250457,0.00895602500654,0.020181759705,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,0.0577,0.0023317527742,0.05329741309,0.0624422718687,1.00854084914,1.02269220172,0.0140315115559
B2,main,paired,2000,0,0.7,0.7,0.995,independent,10000,10000,0,1.00814839506,1.00814839506,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,1.00854084914,1.00854084914,0
B2,main,paired,2000,0,0.7,0.725,0.995,independent,10000,10000,0,1.00814839506,0.994317140569,-0.0138312544941,-0.0138312544941,-0,0.00278227151445,2.78227151445e-05,-0.0137139085313,-0.0137194628904,-0.018965873726,-0.00901278837261,-0.0197721898727,-0.00879425433773,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0658,0.00247932168143,0.0611054238658,0.0708280403193,1.00854084914,0.99468781099,-0.0137357234106
B2,main,paired,2000,0,0.7,0.75,0.995,independent,10000,10000,0,1.00814839506,0.980756173961,-0.0273922211016,-0.0273922211016,-0,0.00416367149282,4.16367149282e-05,-0.0271604907951,-0.0271708225056,-0.0343834241273,-0.0205367425062,-0.0362330370609,-0.0197619210581,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.981124489936,-0.0271841831981
B2,main,paired,2000,0,0.7,0.775,0.995,independent,10000,10000,0,1.00814839506,0.967491652771,-0.0406567422924,-0.0406567422924,-0,0.00535371519435,5.35371519435e-05,-0.0403122505439,-0.0403281327348,-0.0488456841828,-0.0323073595124,-0.0517237208361,-0.030833457954,0.0124,0.00110662730854,0.0104106360968,0.0147638391143,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.967842605372,-0.0403535898464
B2,main,paired,2000,0,0.7,0.8,0.995,independent,10000,10000,0,1.00814839506,0.954432547403,-0.0537158476601,-0.0537158476601,-0,0.006459380908,6.459380908e-05,-0.053257910139,-0.0532816874214,-0.0628350738002,-0.0441478953313,-0.066926036857,-0.0415748968818,0.7505,0.00432723641601,0.74192366385,0.758883952967,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.954834179161,-0.0532518539305
B2,main,paired,2000,0,0.7,0.825,0.995,independent,10000,10000,0,1.00814839506,0.941690260596,-0.0664581344673,-0.0664581344673,-0,0.00750820494345,7.50820494345e-05,-0.0658922523712,-0.0659209842447,-0.0764468672993,-0.055874538614,-0.0820931001283,-0.0524439761886,0.9995,0.000223550889061,0.998829974054,0.999786411574,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.942091522142,-0.0658865994934
B2,main,paired,2000,0,0.7,0.85,0.995,independent,10000,10000,0,1.00814839506,0.929208942016,-0.0789394530467,-0.0789394530467,-0,0.00853233183373,8.53233183373e-05,-0.078264317293,-0.0783014221253,-0.0894775371125,-0.0675114658767,-0.0966824433092,-0.0630459772572,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.929607221355,-0.0782651767194
B2,main,paired,2000,0,0.7,0.875,0.995,independent,10000,10000,0,1.00814839506,0.916993212344,-0.0911551827191,-0.0911551827191,-0,0.00945527284004,9.45527284004e-05,-0.0903782144097,-0.0904184177305,-0.102429000634,-0.0790138504671,-0.110494317886,-0.0734334719394,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0564,0.00230692522636,0.0520465113382,0.0610941720162,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.917374127925,-0.0903946739438
B2,main,paired,2000,0,0.7,0.9,0.995,independent,10000,10000,0,1.00814839506,0.904967890579,-0.103180504484,-0.103180504484,-0,0.0103695315378,0.000103695315378,-0.102300965665,-0.102346544407,-0.11473140463,-0.0904256681987,-0.124558681487,-0.0836946540593,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.6384,0.0048046377595,0.628931595879,0.647762113372,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.905385345576,-0.102281929041
B2,main,paired,2000,0,0.7,0.925,0.995,independent,10000,10000,0,1.00814839506,0.893194570032,-0.114953825031,-0.114953825031,-0,0.0112790440946,0.000112790440946,-0.113972517602,-0.114024706674,-0.126900086721,-0.101705292334,-0.138119232217,-0.0938945413649,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9865,0.00115402556298,0.984044067294,0.988582302291,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.893634219737,-0.113933540225
B2,main,paired,2000,0,0.7,0.95,0.995,independent,10000,10000,0,1.00814839506,0.881669438017,-0.126478957046,-0.126478957046,-0,0.0121604912252,0.000121604912252,-0.125398049829,-0.125456686402,-0.138721577995,-0.11249872222,-0.151665734573,-0.10378331575,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.882114327206,-0.125355876307
B2,main,paired,2000,0,0.7,0.975,0.995,independent,10000,10000,0,1.00814839506,0.870411986679,-0.137736408384,-0.137736408384,-0,0.0129832362941,0.000129832362941,-0.136561715817,-0.136623148992,-0.150384780325,-0.12344656598,-0.164370616279,-0.113562503088,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.870819466327,-0.136555086422
B2,main,paired,2000,0,0.7,1,0.995,independent,10000,10000,0,1.00814839506,0.859354823179,-0.148793571884,-0.148793571884,-0,0.0138047900908,0.000138047900908,-0.147525327064,-0.147590942576,-0.161602058928,-0.133912330943,-0.177269441255,-0.123158007353,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.859743647669,-0.14753710928
B2,main,paired,2000,0.1,0.7,0.5,0.995,independent,10000,10000,0,1.00814839506,1.01765567687,0.00950728180575,0.109507281806,-0.1,0.0275145640042,0.000275145640042,0.00941577221413,0.00943043886427,-0.0454534969753,0.0602300896283,-0.0458404340424,0.0612930465787,0.0171,0.00129644089723,0.0147381847877,0.0198326808387,0.0628,0.00242602885391,0.0582109045196,0.0677248636557,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,0.0001,9.9994999875e-05,1.76526736011e-05,0.000566268897401,0.6418,0.00479471333867,0.632349730271,0.651141367791,0.2597,0.00438469964764,0.251199576115,0.268384973502,1.00854084914,1.01781048138,0.00919113216135
B2,main,paired,2000,0.1,0.7,0.525,0.995,independent,10000,10000,0,1.00814839506,1.00275992383,-0.00538847122886,0.0946115287711,-0.1,0.0269464440939,0.000269464440939,-0.00535890364656,-0.00534491871956,-0.0593035427392,0.0442542741937,-0.0598939993009,0.044640815463,0.0538,0.0022562260525,0.0495467486208,0.0583959315252,0.0143,0.00118724513054,0.0121525332635,0.0168204827538,0.0005,0.000223550889061,0.000213588426164,0.00117002594614,0,0,0,0.000383998370677,0.4337,0.00495584816152,0.424014006933,0.443436911251,0.2878,0.00452737407335,0.279009323996,0.296753644912,1.00854084914,1.00295123382,-0.005542279552
B2,main,paired,2000,0.1,0.7,0.55,0.995,independent,10000,10000,0,1.00814839506,0.988278889265,-0.0198695057978,0.0801304942022,-0.1,0.0264745486333,0.000264745486333,-0.0197238882168,-0.0197089098144,-0.0726372549257,0.028831616478,-0.0742629355031,0.0291302441469,0.1268,0.00332748794138,0.12042122933,0.133465387053,0.0028,0.000528408932551,0.00193800573069,0.00404384224912,0.002,0.000446766158074,0.00129511171254,0.00308735066465,0,0,0,0.000383998370677,0.2329,0.00422679062647,0.224719164294,0.241285967636,0.2383,0.00426043554112,0.230051190773,0.246749793974,1.00854084914,0.988423856681,-0.0199466312927
B2,main,paired,2000,0.1,0.7,0.575,0.995,independent,10000,10000,0,1.00814839506,0.974053981215,-0.0340944138479,0.0659055861521,-0.1,0.0260668761982,0.000260668761982,-0.0338340282363,-0.033818844542,-0.0856470476543,0.0138553503233,-0.0874835163926,0.0143497315261,0.2593,0.00438250510553,0.250804028212,0.267980828603,0.0003,0.000173179098046,0.000102032199418,0.000881735772236,0.0074,0.000857043756176,0.00589908635958,0.00927922883521,0,0,0,0.000383998370677,0.0911,0.00287751264115,0.0856160930052,0.0968979408624,0.1431,0.00350174799207,0.136373698495,0.150100399542,1.00854084914,0.9742181903,-0.0340319966926
B2,main,paired,2000,0.1,0.7,0.6,0.995,independent,10000,10000,0,1.00814839506,0.96015611389,-0.0479922811735,0.0520077188265,-0.1,0.0257263235195,0.000257263235195,-0.0476187992271,-0.0476043818633,-0.0985668138905,-0.000470881879512,-0.100627918649,-0.000433979858736,0.4485,0.00497340678007,0.438773929412,0.45826562242,0,0,0,0.000383998370677,0.0221,0.0014700880926,0.0193969071497,0.0251701184929,0,0,0,0.000383998370677,0.0239,0.00152737650892,0.0210842150985,0.02708142815,0.0538,0.0022562260525,0.0495467486208,0.0583959315252,1.00854084914,0.960324473165,-0.0478080545955
B2,main,paired,2000,0.1,0.7,0.625,0.995,independent,10000,10000,0,1.00814839506,0.946575987062,-0.0615724080011,0.0384275919989,-0.1,0.0254050580206,0.000254050580206,-0.0610890510879,-0.0610747468355,-0.111281026162,-0.0149238071355,-0.113934371646,-0.014982223841,0.6629,0.0047271935649,0.653573885396,0.672101007934,0,0,0,0.000383998370677,0.0651,0.00246702229418,0.0604297708686,0.0701042309142,0,0,0,0.000383998370677,0.0054,0.00073286015037,0.0041413174551,0.00703853373317,0.0142,0.00118314665194,0.0120605741398,0.0167125186772,1.00854084914,0.946733322855,-0.061284107966
B2,main,paired,2000,0.1,0.7,0.65,0.995,independent,10000,10000,0,1.00814839506,0.93328412239,-0.0748642726732,0.0251357273268,-0.1,0.025135009918,0.00025135009918,-0.0742737940668,-0.0742591795412,-0.123681543975,-0.0293285358033,-0.12682360915,-0.0288270662351,0.8411,0.00365582808677,0.833803905327,0.848134130984,0,0,0,0.000383998370677,0.1456,0.00352704749047,0.138823190695,0.152648987351,0,0,0,0.000383998370677,0.0006,0.00024487547856,0.000275013476331,0.0013085240963,0.0026,0.000509238647394,0.00177498837017,0.00380701320898,1.00854084914,0.933435718051,-0.0744691017275
B2,main,paired,2000,0.1,0.7,0.675,0.995,independent,10000,10000,0,1.00814839506,0.920259857277,-0.0878885377858,0.0121114622142,-0.1,0.0248984441983,0.000248984441983,-0.0871907829263,-0.0871781755704,-0.136022979894,-0.0431584219535,-0.139276621603,-0.0418518815631,0.9467,0.00224631053063,0.942123284699,0.950933651156,0,0,0,0.000383998370677,0.2907,0.00454085355412,0.281881807415,0.299678934303,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0.0003,0.000173179098046,0.000102032199418,0.000881735772236,1.00854084914,0.920422981549,-0.0873716395997
B2,main,paired,2000,0.1,0.7,0.7,0.995,independent,10000,10000,0,1.00814839506,0.907537135626,-0.100611259437,-0.000611259437192,-0.1,0.0247327710253,0.000247327710253,-0.0998087854804,-0.099798065374,-0.147435897436,-0.0566037735849,-0.151752172865,-0.0560111848081,0.9886,0.00106160444611,0.986323627845,0.990501128947,0,0,0,0.000383998370677,0.4794,0.00499575459766,0.469618288224,0.489197532509,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1.00854084914,0.907686764228,-0.1
