architecture,family,design,N,g,c_A,c_B,specificity,mode,R,valid_R,undefined_R,mean_A,mean_B,delta,bias,true_change,delta_sd,delta_mcse,mean_RC,ratio_of_means_RC,RC_q025,RC_q975,delta_q025,delta_q975,improve_5,improve_5_mcse,improve_5_lo,improve_5_hi,deteriorate_5,deteriorate_5_mcse,deteriorate_5_lo,deteriorate_5_hi,improve_10,improve_10_mcse,improve_10_lo,improve_10_hi,deteriorate_10,deteriorate_10_mcse,deteriorate_10_lo,deteriorate_10_hi,direction_reversal,direction_reversal_mcse,direction_reversal_lo,direction_reversal_hi,masked,masked_mcse,masked_lo,masked_hi,population_OE_A,population_OE_B,expected_RC
B1,main,repeated,2000,0,0.7,0.75,0.995,independent,10000,10000,0,1.20864129228,1.1680848864,-0.0405564058738,-0.0405564058738,-0,0.12503643664,0.0012503643664,-0.0280929544827,-0.0335553700944,-0.215948177754,0.19228651428,-0.287035797146,0.206623327119,0.433,0.00495490665906,0.423316119974,0.442735335808,0.2111,0.00408089193682,0.203213302287,0.219208571971,0.2474,0.0043150114716,0.239040798523,0.255953197454,0.1069,0.00308986067647,0.100994215653,0.113107683866,0.3722,0.00483391311465,0.362776471491,0.381721678492,0.0702,0.00255483776393,0.0653558943368,0.0753741906626,1.20948842127,1.16835815558,-0.0340063327383
B1,main,repeated,2000,0,0.7,0.775,0.995,independent,10000,10000,0,1.20864129228,1.14830298442,-0.0603383078551,-0.0603383078551,-0,0.123922675219,0.00123922675219,-0.0445539808812,-0.0499224279698,-0.229481971485,0.171835278415,-0.304619085496,0.184860711037,0.5044,0.00499980639625,0.49460075146,0.514195869354,0.1677,0.00373599665417,0.160505477853,0.175149727464,0.3026,0.00459383543458,0.293673459019,0.311678143538,0.0824,0.00274973162327,0.0771696320203,0.0879510834189,0.3118,0.00463228626058,0.302794609932,0.320949927055,0.0686,0.00252772704223,0.0638095849179,0.0737217288764,1.20948842127,1.14859611273,-0.0503455076282
B1,main,repeated,2000,0,0.7,0.8,0.995,independent,10000,10000,0,1.20864129228,1.12907494901,-0.0795663432674,-0.0795663432674,-0,0.12290244819,0.0012290244819,-0.0605517972553,-0.0658312303045,-0.241322757218,0.151649965373,-0.321120582783,0.162939645753,0.567,0.00495490665906,0.557264664192,0.576683880026,0.1301,0.00336413421254,0.123648195123,0.136835886871,0.3613,0.00480377257996,0.351939696544,0.370766824604,0.0622,0.002415184465,0.057632363978,0.0671038649953,0.2542,0.0043541056487,0.245761613146,0.262827160453,0.0633,0.00243501765907,0.0586931158488,0.0682422683282,1.20948842127,1.12934399091,-0.0662630819402
B1,main,repeated,2000,0,0.7,0.825,0.995,independent,10000,10000,0,1.20864129228,1.110308377,-0.0983329152804,-0.0983329152804,-0,0.121909851851,0.00121909851851,-0.0761647329577,-0.0813582292022,-0.254264328046,0.132015476247,-0.337678786432,0.143537442142,0.6276,0.0048344414362,0.618077363427,0.637024640189,0.1008,0.00301063714187,0.0950516936337,0.106854890665,0.4206,0.00493655385872,0.410956831512,0.43030414743,0.0452,0.00207742532958,0.0413000010868,0.0494492838312,0.2059,0.00404357750018,0.198088384683,0.213937483159,0.056,0.00229921725811,0.0516617528237,0.0606792377295,1.20948842127,1.11058377615,-0.0817739495308
B1,main,repeated,2000,0,0.7,0.85,0.995,independent,10000,10000,0,1.20864129228,1.09201916121,-0.116622131065,-0.116622131065,-0,0.120923356025,0.00120923356025,-0.0913829082701,-0.0964902753284,-0.266306736125,0.112771987066,-0.354619565048,0.121195763994,0.6843,0.00464794051167,0.67512090739,0.69333755081,0.0765,0.00265796444671,0.0714515708987,0.0818736757212,0.4877,0.00499848687104,0.477909748965,0.497499697395,0.032,0.00176,0.0287261580442,0.0356332644308,0.1649,0.00371090272036,0.15775570035,0.172301655358,0.0463,0.00210134028658,0.0423527756872,0.0505956644344,1.20948842127,1.0922982684,-0.0968923313413
B1,main,repeated,2000,0,0.7,0.875,0.995,independent,10000,10000,0,1.20864129228,1.07419101258,-0.134450279696,-0.134450279696,-0,0.120015760287,0.00120015760287,-0.10621503898,-0.111240845862,-0.279042315714,0.0939782546365,-0.370658375484,0.101070341895,0.7394,0.00438962002911,0.730705734434,0.747910407146,0.0589,0.00235437443921,0.0544526703844,0.0636860929782,0.5516,0.0049733031277,0.541834542218,0.56132582915,0.0234,0.00151170235166,0.0206150524188,0.0265509748281,0.127,0.00332972971876,0.120616762317,0.133669700467,0.0372,0.00189251578593,0.0336649082959,0.041090520596,1.20948842127,1.07447103659,-0.111631812514
B1,main,repeated,2000,0,0.7,0.9,0.995,independent,10000,10000,0,1.20864129228,1.05677131262,-0.151869979653,-0.151869979653,-0,0.119119418357,0.00119119418357,-0.120708542358,-0.125653476034,-0.289994341801,0.0759835035528,-0.385795699518,0.0812375819491,0.7884,0.00408442701,0.780284696067,0.796293813673,0.0427,0.00202179895143,0.0389098205319,0.0468413843779,0.6109,0.00487546090129,0.601303426765,0.620411402397,0.0166,0.00127767131924,0.0142750442156,0.0192962054092,0.1009,0.00301196264917,0.095149059659,0.10695744784,0.0323,0.00176795673024,0.0290104779296,0.0359487141463,1.20948842127,1.05708637666,-0.126005377092
B1,main,repeated,2000,0,0.7,0.925,0.995,independent,10000,10000,0,1.20864129228,1.03973935805,-0.168901934225,-0.168901934225,-0,0.11821727419,0.0011821727419,-0.134883359197,-0.139745295237,-0.301074416975,0.0579255176148,-0.401771376678,0.0621700855588,0.8315,0.00374309697977,0.824036673471,0.83870873561,0.0295,0.0016920328011,0.0263600659501,0.0330012765167,0.6697,0.00470321071184,0.660418251541,0.678851419412,0.0106,0.00102409179276,0.00877235099287,0.0128035066123,0.0748,0.00263068356136,0.069805636049,0.0801209161654,0.0271,0.00162374844111,0.0240945378319,0.0304686478271,1.20948842127,1.04012927233,-0.140025440482
B1,main,repeated,2000,0,0.7,0.95,0.995,independent,10000,10000,0,1.20864129228,1.023216067,-0.185425225278,-0.185425225278,-0,0.117372614879,0.00117372614879,-0.148635467708,-0.153416258788,-0.312147694163,0.0408595773472,-0.41690431421,0.0448696926089,0.8668,0.00339790759145,0.859999162114,0.873319136681,0.022,0.00146683332386,0.0193033081769,0.0250637942655,0.7224,0.00447814961787,0.713538856584,0.731090340941,0.007,0.000833726573884,0.00554461930955,0.00883400308393,0.0588,0.00235249994687,0.0543563781311,0.0635824620312,0.0213,0.00144382512792,0.0186485530354,0.0243190870047,1.20948842127,1.02358535829,-0.153703879849
B1,main,repeated,2000,0,0.7,0.975,0.995,independent,10000,10000,0,1.20864129228,1.00708320245,-0.201558089831,-0.201558089831,-0,0.116575699199,0.00116575699199,-0.162057629467,-0.166764193081,-0.323161160676,0.0240886792167,-0.430815091214,0.0254876566255,0.8947,0.0030693958689,0.888531776335,0.900565095351,0.0153,0.00122743268655,0.0130736715154,0.0178985765051,0.7721,0.00419477758648,0.763774815705,0.780216212382,0.0052,0.000719232924719,0.00396785292163,0.00681215186599,0.0424,0.00201499975186,0.038623241127,0.0465281941819,0.0168,0.001285214379,0.0144602319944,0.019510864031,1.20948842127,1.00744088582,-0.167052062591
